status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,days_since_start,Cluster
photo,2018-06-08 13:21:00,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2154.0,0
status,2018-06-08 05:57:00,76.00000000000001,1.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,2154.0,0
photo,2018-06-08 05:22:00,127.0,0.0,10.0,119.0,4.0,4.0,0.0,0.0,0.0,2154.0,0
photo,2018-06-08 00:50:00,12.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2153.0,0
photo,2018-06-07 21:53:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2153.0,0
photo,2018-06-07 09:04:00,41.0,0.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,2153.0,0
photo,2018-06-07 03:16:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2153.0,0
photo,2018-06-07 00:43:00,227.0,18.0,2.0,213.0,6.0,7.0,1.0,0.0,0.0,2152.0,0
photo,2018-06-06 22:01:00,8.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2152.0,0
photo,2018-06-06 08:23:00,91.0,0.0,1.0,89.0,2.0,0.0,0.0,0.0,0.0,2152.0,0
photo,2018-06-05 23:56:00,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2151.0,0
photo,2018-06-05 23:41:00,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2151.0,0
photo,2018-06-05 08:22:00,354.0,9.999999999999998,2.0,342.0,8.0,4.0,0.0,0.0,0.0,2151.0,0
photo,2018-06-05 04:27:00,44.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,2151.0,0
photo,2018-06-05 04:09:00,21.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2151.0,0
photo,2018-06-04 23:35:00,54.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,2150.0,0
photo,2018-06-04 21:49:00,10.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2150.0,0
photo,2018-06-04 03:40:00,14.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,2150.0,0
photo,2018-06-03 06:31:00,464.0,51.0,4.0,453.0,9.0,1.9999999999999998,0.0,0.0,0.0,2149.0,1
photo,2018-06-03 04:30:00,78.0,0.0,1.0,77.0,1.0,0.0,0.0,0.0,0.0,2149.0,0
photo,2018-06-03 00:21:00,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2148.0,0
photo,2018-06-02 21:14:00,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2148.0,0
photo,2018-06-02 06:53:00,91.0,4.0,3.0,90.0,1.0,0.0,0.0,0.0,0.0,2148.0,0
photo,2018-06-02 06:50:00,56.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,2148.0,0
photo,2018-06-02 06:18:00,15.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,2148.0,0
photo,2018-06-02 04:59:00,46.0,2.0,2.0,44.0,1.0,1.0,0.0,0.0,0.0,2148.0,0
photo,2018-06-02 01:23:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2147.0,0
status,2018-06-01 22:18:00,113.0,11.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,2147.0,0
photo,2018-06-01 21:25:00,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2147.0,0
photo,2018-06-01 03:12:00,332.0,21.0,6.0,319.0,7.0,6.0,0.0,0.0,0.0,2147.0,1
photo,2018-06-01 00:12:00,12.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2146.0,0
photo,2018-05-31 12:17:00,11.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2146.0,0
photo,2018-05-31 08:37:00,56.0,4.0,2.0,55.0,1.0,0.0,0.0,0.0,0.0,2146.0,0
photo,2018-05-31 03:12:00,72.0,13.0,1.0,69.0,3.0,0.0,0.0,0.0,0.0,2146.0,0
photo,2018-05-30 08:46:00,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2145.0,0
photo,2018-05-30 08:24:00,56.0,3.0,12.0,54.0,2.0,0.0,0.0,0.0,0.0,2145.0,0
photo,2018-05-30 05:09:00,45.0,0.0,3.0,44.0,1.0,0.0,0.0,0.0,0.0,2145.0,0
photo,2018-05-30 04:18:00,37.0,0.0,2.0,35.0,1.0,1.0,0.0,0.0,0.0,2145.0,0
photo,2018-05-30 00:59:00,71.00000000000001,9.999999999999998,49.0,68.0,1.0,1.9999999999999998,0.0,0.0,0.0,2144.0,1
photo,2018-05-29 12:32:00,51.0,0.0,2.0,49.0,2.0,0.0,0.0,0.0,0.0,2144.0,0
photo,2018-05-29 07:54:00,76.00000000000001,3.0,15.0,73.99999999999999,1.0,1.0,0.0,0.0,0.0,2144.0,0
photo,2018-05-28 23:03:00,29.0,1.0,1.0,27.0,2.0,0.0,0.0,0.0,0.0,2143.0,0
photo,2018-05-28 22:04:00,48.0,3.0,54.0,47.0,1.0,0.0,0.0,0.0,0.0,2143.0,1
photo,2018-05-28 19:19:00,9.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2143.0,0
photo,2018-05-28 05:11:00,68.99999999999999,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,2143.0,0
photo,2018-05-28 00:04:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2142.0,0
photo,2018-05-27 09:22:00,34.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,2142.0,0
photo,2018-05-27 09:21:00,29.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,2142.0,0
photo,2018-05-27 00:28:00,16.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2141.0,0
photo,2018-05-26 10:21:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2141.0,0
photo,2018-05-26 00:22:00,13.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2140.0,0
photo,2018-05-25 12:50:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2140.0,0
photo,2018-05-25 08:44:00,82.0,0.0,1.0,77.99999999999999,3.0,1.0,0.0,0.0,0.0,2140.0,0
photo,2018-05-24 22:33:00,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2139.0,0
photo,2018-05-24 22:28:00,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2139.0,0
photo,2018-05-23 11:50:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2138.0,0
photo,2018-05-23 08:44:00,68.0,0.0,1.0,64.0,3.0,0.0,1.0,0.0,0.0,2138.0,0
photo,2018-05-23 08:37:00,53.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,2138.0,0
photo,2018-05-23 08:33:00,23.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,2138.0,0
photo,2018-05-23 00:16:00,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2137.0,0
photo,2018-05-22 21:31:00,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2137.0,0
photo,2018-05-22 00:35:00,23.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,2136.0,0
photo,2018-05-21 12:45:00,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2136.0,0
photo,2018-05-21 08:24:00,243.0,7.0,3.0,240.0,2.0,1.0,0.0,0.0,0.0,2136.0,0
photo,2018-05-21 01:36:00,83.99999999999999,3.0,2.0,83.0,1.0,0.0,0.0,0.0,0.0,2135.0,0
photo,2018-05-21 00:17:00,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2135.0,0
photo,2018-05-20 06:45:00,114.0,0.0,3.0,113.0,1.0,0.0,0.0,0.0,0.0,2135.0,0
photo,2018-05-20 05:13:00,174.0,66.0,1.0,173.0,1.0,0.0,0.0,0.0,0.0,2135.0,0
photo,2018-05-19 09:32:00,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2134.0,0
status,2018-05-19 06:25:00,87.0,56.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2134.0,0
photo,2018-05-19 00:27:00,81.00000000000001,4.0,2.0,79.0,2.0,0.0,0.0,0.0,0.0,2133.0,0
photo,2018-05-18 21:53:00,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2133.0,0
photo,2018-05-18 03:23:00,62.0,1.0,1.0,61.0,1.0,0.0,0.0,0.0,0.0,2133.0,0
photo,2018-05-18 03:12:00,318.0,2.0,4.0,316.0,2.0,0.0,0.0,0.0,0.0,2133.0,0
photo,2018-05-18 03:04:00,43.0,1.0,2.0,41.0,2.0,0.0,0.0,0.0,0.0,2133.0,0
photo,2018-05-18 02:27:00,80.0,2.0,1.0,79.0,1.0,0.0,0.0,0.0,0.0,2132.0,0
photo,2018-05-17 08:43:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2132.0,0
photo,2018-05-17 02:35:00,133.0,9.0,2.0,130.0,3.0,0.0,0.0,0.0,0.0,2131.0,0
photo,2018-05-16 23:12:00,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2131.0,0
photo,2018-05-16 12:44:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2131.0,0
photo,2018-05-15 08:29:00,50.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,2130.0,0
photo,2018-05-15 08:16:00,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2130.0,0
photo,2018-05-15 00:53:00,19.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,2129.0,0
photo,2018-05-14 10:15:00,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2129.0,0
photo,2018-05-14 03:25:00,58.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2129.0,0
photo,2018-05-14 00:46:00,20.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,2128.0,0
photo,2018-05-13 10:23:00,90.0,0.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,2128.0,0
photo,2018-05-13 08:02:00,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2128.0,0
photo,2018-05-13 02:58:00,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2128.0,0
photo,2018-05-12 08:26:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
photo,2018-05-12 08:00:00,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
photo,2018-05-12 05:34:00,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
photo,2018-05-12 05:27:00,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
photo,2018-05-12 00:59:00,17.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2126.0,0
photo,2018-05-11 08:27:00,7.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2126.0,0
photo,2018-05-11 06:52:00,73.0,1.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,2126.0,0
photo,2018-05-11 06:39:00,70.0,0.0,0.0,68.0,2.0,0.0,0.0,0.0,0.0,2126.0,0
photo,2018-05-11 06:03:00,68.0,2.0,0.0,66.00000000000001,1.0,1.0,0.0,0.0,0.0,2126.0,0
photo,2018-05-11 01:04:00,17.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2125.0,0
photo,2018-05-10 08:48:00,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2125.0,0
photo,2018-05-10 08:28:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2125.0,0
photo,2018-05-10 07:11:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2125.0,0
photo,2018-05-10 03:03:00,71.00000000000001,2.0,1.0,70.00000000000001,1.0,0.0,0.0,0.0,0.0,2125.0,0
photo,2018-05-10 00:20:00,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2124.0,0
status,2018-05-09 09:12:00,61.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2124.0,0
photo,2018-05-09 05:21:00,151.0,9.0,1.0,142.0,6.0,3.0,0.0,0.0,0.0,2124.0,0
photo,2018-05-08 23:57:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2123.0,0
photo,2018-05-08 21:38:00,139.0,0.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,2123.0,0
photo,2018-05-08 21:35:00,43.0,1.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,2123.0,0
photo,2018-05-08 08:07:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2123.0,0
photo,2018-05-08 04:34:00,51.0,0.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,2123.0,0
photo,2018-05-08 02:03:00,89.0,4.0,1.0,86.0,3.0,0.0,0.0,0.0,0.0,2122.0,0
photo,2018-05-08 01:36:00,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2122.0,0
photo,2018-05-08 01:32:00,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2122.0,0
photo,2018-05-07 08:58:00,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2122.0,0
photo,2018-05-07 08:31:00,156.0,6.0,2.0,150.0,1.0,5.0,0.0,0.0,0.0,2122.0,0
photo,2018-05-07 03:29:00,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2122.0,0
photo,2018-05-06 09:23:00,511.0,19.0,36.0,501.0,9.0,1.0,0.0,0.0,0.0,2121.0,1
photo,2018-05-06 09:18:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2121.0,0
status,2018-05-06 00:42:00,90.0,5.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 23:11:00,140.0,0.0,0.0,138.0,2.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 21:40:00,138.0,3.0,7.0,138.0,0.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 08:05:00,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 07:36:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 06:51:00,73.99999999999999,2.0,0.0,73.99999999999999,0.0,0.0,0.0,0.0,0.0,2120.0,0
photo,2018-05-05 01:20:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2119.0,0
photo,2018-05-05 01:06:00,18.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,2119.0,0
photo,2018-05-04 22:42:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2119.0,0
photo,2018-05-04 08:34:00,9.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2119.0,0
photo,2018-05-04 03:23:00,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2119.0,0
photo,2018-05-03 10:36:00,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2118.0,0
photo,2018-05-03 09:10:00,83.99999999999999,6.0,1.0,82.0,2.0,0.0,0.0,0.0,0.0,2118.0,0
photo,2018-05-03 06:41:00,70.0,5.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,2118.0,0
photo,2018-05-03 01:42:00,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2117.0,0
photo,2018-05-02 23:08:00,11.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,2117.0,0
photo,2018-05-02 08:44:00,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2117.0,0
photo,2018-05-02 03:46:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2117.0,0
photo,2018-05-01 09:58:00,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
photo,2018-05-01 07:27:00,148.0,15.0,1.0,140.0,2.0,6.0,0.0,0.0,0.0,2116.0,0
photo,2018-05-01 05:38:00,19.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
photo,2018-05-01 03:33:00,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
photo,2018-05-01 02:39:00,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2115.0,0
photo,2018-04-30 23:59:00,57.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,2115.0,0
photo,2018-04-30 23:57:00,45.0,2.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,2115.0,0
photo,2018-04-30 10:53:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2115.0,0
photo,2018-04-30 02:50:00,14.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2114.0,0
link,2018-04-29 20:41:00,52.0,26.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 10:41:00,8.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 09:08:00,64.0,2.0,0.0,62.0,0.0,1.9999999999999998,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 08:52:00,28.0,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,2114.0,0
status,2018-04-29 08:30:00,71.00000000000001,59.0,2.0,70.00000000000001,1.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 08:19:00,62.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 06:58:00,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 03:56:00,8.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2114.0,0
photo,2018-04-29 00:38:00,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2113.0,0
status,2018-04-28 21:32:00,117.0,98.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 08:55:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 08:27:00,210.0,1.0,9.0,206.0,3.0,1.0,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 08:07:00,114.0,1.0,1.0,112.0,0.0,1.9999999999999998,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 07:51:00,46.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 06:49:00,62.0,2.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 05:56:00,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2113.0,0
photo,2018-04-28 00:09:00,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2112.0,0
status,2018-04-27 23:37:00,114.0,81.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,2112.0,0
photo,2018-04-27 08:22:00,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2112.0,0
photo,2018-04-27 07:56:00,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2112.0,0
photo,2018-04-27 07:26:00,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2112.0,0
photo,2018-04-27 05:53:00,598.0,37.0,10.0,586.0,9.0,3.0,0.0,0.0,0.0,2112.0,1
photo,2018-04-27 02:58:00,85.0,6.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,2112.0,0
photo,2018-04-27 02:45:00,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2111.0,0
photo,2018-04-26 08:56:00,11.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2111.0,0
photo,2018-04-26 08:15:00,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2111.0,0
photo,2018-04-25 09:58:00,9.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2110.0,0
photo,2018-04-25 08:24:00,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2110.0,0
photo,2018-04-25 04:11:00,11.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2110.0,0
photo,2018-04-24 22:46:00,11.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2109.0,0
photo,2018-04-24 21:21:00,7.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2109.0,0
status,2018-04-24 08:17:00,65.0,9.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,2109.0,0
photo,2018-04-24 08:03:00,513.0,11.0,34.0,503.0,9.0,1.0,0.0,0.0,0.0,2109.0,1
photo,2018-04-24 02:48:00,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2108.0,0
photo,2018-04-24 00:03:00,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2108.0,0
photo,2018-04-23 22:52:00,166.0,20.0,2.0,159.0,1.0,6.0,0.0,0.0,0.0,2108.0,0
photo,2018-04-23 04:48:00,7.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2108.0,0
photo,2018-04-23 03:46:00,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2108.0,0
photo,2018-04-22 08:41:00,11.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2107.0,0
photo,2018-04-22 02:19:00,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2106.0,0
photo,2018-04-21 09:18:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2106.0,0
photo,2018-04-20 10:37:00,18.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2105.0,0
photo,2018-04-20 09:43:00,60.0,0.0,1.0,59.0,1.0,0.0,0.0,0.0,0.0,2105.0,0
photo,2018-04-20 02:48:00,36.0,6.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,2104.0,0
photo,2018-04-19 11:46:00,10.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2104.0,0
photo,2018-04-19 10:13:00,10.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2104.0,0
photo,2018-04-19 08:40:00,111.0,1.0,2.0,110.0,1.0,0.0,0.0,0.0,0.0,2104.0,0
photo,2018-04-19 08:37:00,43.0,4.0,1.0,41.0,2.0,0.0,0.0,0.0,0.0,2104.0,0
photo,2018-04-19 05:39:00,423.0,16.0,1.0,402.0,11.0,10.0,0.0,0.0,0.0,2104.0,1
photo,2018-04-18 12:18:00,10.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2103.0,0
photo,2018-04-18 12:10:00,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2103.0,0
photo,2018-04-17 07:37:00,471.0,13.0,23.0,464.0,4.0,3.0,0.0,0.0,0.0,2102.0,1
photo,2018-04-17 06:08:00,11.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,2102.0,0
photo,2018-04-16 21:41:00,1508.0,14.0,2.0,1480.0,18.0,5.0,4.0,1.0,0.0,2101.0,3
photo,2018-04-16 20:23:00,71.00000000000001,0.0,1.0,70.00000000000001,0.0,1.0,0.0,0.0,0.0,2101.0,0
photo,2018-04-15 09:32:00,107.0,7.0,2.0,104.0,2.0,1.0,0.0,0.0,0.0,2100.0,0
photo,2018-04-14 08:24:00,141.0,3.0,1.0,136.0,3.0,1.9999999999999998,0.0,0.0,0.0,2099.0,0
status,2018-04-14 04:05:00,198.0,11.0,0.0,194.0,4.0,0.0,0.0,0.0,0.0,2099.0,0
photo,2018-04-13 18:15:00,637.0,3.0,6.0,625.0,11.0,1.0,0.0,0.0,0.0,2098.0,1
photo,2018-04-12 09:04:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2097.0,0
photo,2018-04-12 07:12:00,53.0,0.0,2.0,51.0,2.0,0.0,0.0,0.0,0.0,2097.0,0
photo,2018-04-12 06:55:00,50.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,2097.0,0
photo,2018-04-12 06:09:00,78.99999999999999,0.0,0.0,77.0,1.0,1.0,0.0,0.0,0.0,2097.0,0
photo,2018-04-12 03:43:00,54.0,0.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0,2097.0,0
photo,2018-04-11 21:12:00,122.0,0.0,1.0,118.0,3.0,1.0,0.0,0.0,0.0,2096.0,0
photo,2018-04-11 09:19:00,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2096.0,0
photo,2018-04-11 08:07:00,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2096.0,0
photo,2018-04-11 02:30:00,85.0,25.0,1.0,81.00000000000001,1.0,3.0,0.0,0.0,0.0,2095.0,0
photo,2018-04-11 02:20:00,8.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2095.0,0
status,2018-04-10 22:43:00,885.0,32.0,10.0,876.0,4.0,5.0,0.0,0.0,0.0,2095.0,1
photo,2018-04-10 10:30:00,78.0,1.0,0.0,76.0,1.0,1.0,0.0,0.0,0.0,2095.0,0
photo,2018-04-10 09:49:00,15.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,2095.0,0
photo,2018-04-10 09:20:00,11.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2095.0,0
photo,2018-04-10 06:38:00,36.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,2095.0,0
photo,2018-04-10 06:03:00,23.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,2095.0,0
status,2018-04-10 04:36:00,231.0,39.0,0.0,208.0,23.0,0.0,0.0,0.0,0.0,2095.0,1
photo,2018-04-10 02:22:00,14.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2094.0,0
photo,2018-04-10 02:11:00,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2094.0,0
photo,2018-04-09 10:02:00,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2094.0,0
photo,2018-04-09 04:27:00,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2094.0,0
photo,2018-04-09 04:20:00,690.0,33.0,21.0,670.0,15.0,5.0,0.0,0.0,0.0,2094.0,1
photo,2018-04-09 02:31:00,22.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 22:31:00,38.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 21:39:00,67.0,31.0,0.0,66.00000000000001,1.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 08:05:00,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 04:28:00,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2093.0,0
photo,2018-04-08 03:42:00,23.0,4.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,2093.0,0
photo,2018-04-07 22:44:00,414.0,65.0,4.0,407.0,4.0,3.0,0.0,0.0,0.0,2092.0,1
